opd_date	rte	dir	day_of_week	is_ns	is_rapid	is_weekend	orca_total	frac_disabled	frac_youth	frac_senior	frac_li	frac_uw	ons	region	start	end	type	summer
2019-01-23	255	E	2	0.0	0.0	0.0	711.0	0.002426020979190473	0.009008651630208923	0.002700653262396017	0.004223612939320092	0.01359612332945442	1082.0	East King County	Brickyard P&R	Downtown Seattle	Conventional	False
2019-01-23	255	W	2	0.0	0.0	0.0	502.0	0.006915266106442577	0.0070378151260504195	0.006403186274509804	0.005209097527900049	0.011073045671259952	788.0	East King County	Brickyard P&R	Downtown Seattle	Conventional	False
2019-01-23	257	E	2	0.0	0.0	0.0	171.0	0.0	0.0011976047904191617	0.0027694610778443117	0.008982035928143712	0.027445109780439125	178.0	East King County	Downtown Seattle	Kingsgate	Conventional	False
2019-01-23	257	W	2	0.0	0.0	0.0	179.0	0.005813953488372093	0.005813953488372093	0.0006201550387596898	0.005813953488372093	0.016841085271317828	187.0	East King County	Downtown Seattle	Kingsgate	Conventional	False
2019-01-23	268	E	2	0.0	0.0	0.0	174.0	0.0	0.0011111111111111111	0.0029605263157894738	0.0007246376811594203	0.01702035537561853	181.0	East King County	Downtown Seattle	Redmond	Conventional	False
2019-01-23	268	W	2	0.0	0.0	0.0	145.0	0.0	0.0	0.03232323232323232	0.0004591368227731864	0.019773492500765228	149.0	East King County	Downtown Seattle	Redmond	Conventional	False
2019-01-23	269	N	2	1.0	0.0	0.0	160.0	0.007291666666666666	0.012775974025974026	0.002142857142857143	0.004821428571428572	0.0017857142857142857	238.0	East King County	Issaquah	Overlake	Conventional	False
2019-01-23	269	S	2	1.0	0.0	0.0	134.0	0.005988023952095809	0.007651363938789088	0.001996007984031936	0.005655355954757152	0.0062375249500998	185.0	East King County	Issaquah	Overlake	Conventional	False
2019-01-23	271	E	2	0.0	0.0	0.0	2569.0	0.00777312272242869	0.019668445747981926	0.003798305103732687	0.006073985834193066	0.052256877682354506	3003.0	East King County	Issaquah	University District	Conventional	False
2019-01-23	271	W	2	0.0	0.0	0.0	2510.0	0.007659847275231889	0.016165817177836415	0.00568448467486929	0.008276156328239663	0.09614831399297627	3006.0	East King County	Issaquah	University District	Conventional	False
2019-01-23	277	E	2	0.0	0.0	0.0	21.0	0.0	0.03260869565217391	0.0	0.0	0.10688405797101448	23.0	East King County	Juanita	University District	Conventional	False
2019-01-23	301	N	2	1.0	0.0	0.0	159.0	0.004195804195804196	0.0	0.005205161664491809	0.001962949331370384	0.010336155072997179	175.0	North King County	Downtown Seattle	Aurora Village Transit Center	Conventional	False
2019-01-23	301	S	2	1.0	0.0	0.0	366.0	0.0011764705882352942	0.00392156862745098	0.009168282697694463	0.009084787761258348	0.013020075890543773	396.0	North King County	Downtown Seattle	Aurora Village Transit Center	Conventional	False
2019-01-23	303	N	2	1.0	0.0	0.0	505.0	0.004829545454545454	0.0019886363636363634	0.0	0.016761363636363637	0.0941228121625849	533.0	North King County	First Hill	Shoreline	Conventional	False
2019-01-23	303	S	2	1.0	0.0	0.0	543.0	0.007314036725801431	0.007593448701371546	0.0010115157173980704	0.008154971390265508	0.09884289140940454	574.0	North King County	First Hill	Shoreline	Conventional	False
2019-01-23	304	N	2	1.0	0.0	0.0	54.0	0.0	0.0	0.004166666666666667	0.0125	0.014583333333333332	54.0	North King County	Downtown Seattle	Richmond Beach	Conventional	False
2019-01-23	304	S	2	1.0	0.0	0.0	63.0	0.0	0.007142857142857143	0.0	0.010476190476190477	0.012857142857142857	63.0	North King County	Downtown Seattle	Richmond Beach	Conventional	False
2019-01-23	308	N	2	1.0	0.0	0.0	26.0	0.0	0.004329004329004329	0.006734006734006734	0.0	0.03463203463203463	31.0	North King County	Downtown Seattle	Horizon View	Conventional	False
2019-01-23	309	S	2	1.0	0.0	0.0	63.0	0.0	0.0	0.0	0.02	0.09447619047619048	65.0	North King County	First Hill	Kenmore	Conventional	False
2019-01-23	311	E	2	0.0	0.0	0.0	456.0	0.00303030303030303	0.007380952380952381	0.001875194522253346	0.005607242897158864	0.05111008039579468	483.0	North King County	Downtown Seattle	Woodinville	Conventional	False
2019-01-23	312	N	2	1.0	0.0	0.0	499.0	0.015957850082181632	0.016437098255280072	0.005794030530872636	0.0148443950582988	0.0189526498513782	592.0	North King County	Downtown Seattle	Bothell	Conventional	False
2019-01-23	312	S	2	1.0	0.0	0.0	93.0	0.0015432098765432098	0.0	0.021604938271604937	0.0	0.006172839506172839	95.0	North King County	Downtown Seattle	Bothell	Conventional	False
2019-01-23	316	N	2	1.0	0.0	0.0	190.0	0.0020833333333333333	0.011111111111111112	0.006349206349206349	0.0006944444444444445	0.02839506172839506	209.0	North King County	Downtown Seattle	Meridian Park	Conventional	False
2019-01-23	316	S	2	1.0	0.0	0.0	149.0	0.013257575757575758	0.08446969696969696	0.007954545454545454	0.003084415584415585	0.026515151515151516	179.0	North King County	Downtown Seattle	Meridian Park	Conventional	False
2019-01-23	331	E	2	0.0	0.0	0.0	295.0	0.011491132826637713	0.012190053228857932	0.006550850524791893	0.007243491898639895	0.018096272167933407	436.0	North King County	Shoreline	Kenmore	Conventional	False
2019-01-23	331	W	2	0.0	0.0	0.0	363.0	0.015235930735930736	0.028108225108225107	0.006287878787878788	0.012492424242424242	0.008647186147186146	508.0	North King County	Shoreline	Kenmore	Conventional	False
2019-01-23	342	N	2	1.0	0.0	0.0	80.0	0.0	0.0	0.008275862068965517	0.006896551724137931	0.013793103448275862	91.0	North King County	Shoreline	Renton	Conventional	False
2019-01-23	342	S	2	1.0	0.0	0.0	81.0	0.0	0.0021929824561403508	0.003289473684210526	0.0	0.01644736842105263	86.0	North King County	Shoreline	Renton	Conventional	False
2019-01-23	345	N	2	1.0	0.0	0.0	468.0	0.015320082055810829	0.039621323330393164	0.018784111345687696	0.01590796707719339	0.0022959652472837057	754.0	North King County	Northgate Transit Center	Shoreline	Conventional	False
2019-01-23	345	S	2	1.0	0.0	0.0	403.0	0.020335230866540165	0.03680913225505256	0.018801391524351677	0.022858498238004874	0.01165401644528779	564.0	North King County	Northgate Transit Center	Shoreline	Conventional	False
2019-01-23	347	N	2	1.0	0.0	0.0	79.0	0.02113289760348584	0.008351488743645606	0.0010893246187363835	0.010893246187363835	0.013071895424836602	141.0	North King County	Northgate Transit Center	Mountlake Terrace Transit Center	Conventional	False
2019-01-23	348	S	2	1.0	0.0	0.0	319.0	0.01712608473711077	0.020163348647269014	0.01607963246554365	0.019793261868300153	0.010592138846350178	552.0	North King County	Northgate Transit Center	Richmond Beach	Conventional	False
2019-01-23	355	N	2	1.0	0.0	0.0	127.0	0.010888501742160278	0.006097560975609756	0.011904761904761902	0.0	0.08392857142857142	135.0	North King County	Downtown Seattle	Shoreline	Conventional	False
2019-01-23	372	S	2	1.0	0.0	0.0	1691.0	0.01962281904142369	0.013281432276680317	0.01632101748380818	0.011313438929717999	0.2771932103143364	1960.0	North King County	University District	Bothell	Conventional	False
2019-01-23	373	N	2	1.0	0.0	0.0	44.0	0.0	0.02564102564102564	0.0	0.013675213675213675	0.08931623931623932	67.0	North King County	University District	Aurora Village Transit Center	Conventional	False
2019-01-23	373	S	2	1.0	0.0	0.0	65.0	0.013513513513513514	0.0	0.006756756756756757	0.0018018018018018018	0.586036036036036	86.0	North King County	University District	Aurora Village Transit Center	Conventional	False
2019-01-23	522	N	2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2534.0	Express	Downtown Seattle	Woodinville	Conventional	False
2019-01-23	522	S	2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2284.0	Express	Downtown Seattle	Woodinville	Conventional	False
2019-01-23	540	E	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	274.0	Express	University District	Kirkland Transit Center	Conventional	False
2019-01-23	540	W	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	307.0	Express	University District	Kirkland Transit Center	Conventional	False
2019-01-23	541	E	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	398.0	Express	University District	Overlake	Conventional	False
2019-01-23	541	W	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	508.0	Express	University District	Overlake	Conventional	False
2019-01-23	545	W	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2736.0	Express	Downtown Seattle	Bear Creek P&R	Conventional	False
2019-01-23	550	W	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3258.0	Express	Downtown Seattle	Bellevue	Conventional	False
2019-01-23	554	W	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1103.0	Express	Downtown Seattle	Issaquah	Conventional	False
2019-01-23	555	E	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	307.0	Express	Northgate Transit Center	Bellevue	Conventional	False
2019-01-23	555	W	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	324.0	Express	Northgate Transit Center	Bellevue	Conventional	False
2019-01-23	556	W	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	408.0	Express	Northgate Transit Center	Issaquah	Conventional	False
2019-01-23	671	N	2	1.0	1.0	0.0	739.0	0.024266407087636138	0.010088842333954065	0.01092453868291857	0.045099740420969474	0.004244258224705152	4482.0	Express	Tukwila	Federal Way	Conventional	False
2019-01-23	671	S	2	1.0	1.0	0.0	459.0	0.01603006067291782	0.012531025923883065	0.01184041184041184	0.0287633296561868	0.002091377091377092	4358.0	Express	Tukwila	Federal Way	Conventional	False
2019-01-23	672	E	2	0.0	1.0	0.0	502.0	0.014720059325176123	0.007205537016438017	0.009599731624203259	0.013556990531406547	0.0028091177145682144	1452.0	Express	Redmond	Bellevue	Conventional	False
2019-01-23	672	W	2	0.0	1.0	0.0	743.0	0.02217784043441938	0.022136069340016707	0.013148401306296043	0.01964546783625731	0.011247341839447103	1564.0	Express	Redmond	Bellevue	Conventional	False
2019-01-23	674	S	2	1.0	1.0	0.0	1419.0	0.01905770923069798	0.02065666175123745	0.017582971079219526	0.019987542812577443	0.009452847416582305	5527.0	Express	Crown Hill	Downtown Seattle	Conventional	False
2019-01-23	675	N	2	1.0	1.0	0.0	1846.0	0.021847226352132695	0.011278773055147533	0.012570113172254118	0.020981943684887486	0.008789021300172057	6696.0	Express	Aurora Village Transit Center	Downtown Seattle	Conventional	False
2019-01-23	675	S	2	1.0	1.0	0.0	1234.0	0.02346861007907021	0.008573878250928837	0.015676942894657275	0.024876672838202215	0.009334136875546224	6845.0	Express	Aurora Village Transit Center	Downtown Seattle	Conventional	False
2019-01-23	676	E	2	0.0	1.0	0.0	833.0	0.01745092117185141	0.007278767743884023	0.011115138091882278	0.025530386925735764	0.008817074398469746	2712.0	Express	Burien Transit Center	Renton	Conventional	False
2019-01-23	676	W	2	0.0	1.0	0.0	846.0	0.0224685463089283	0.007253296953160528	0.018813746508153057	0.03301933779423548	0.010349401242989237	2623.0	Express	Burien Transit Center	Renton	Conventional	False
2019-01-24	1	N	3	1.0	0.0	0.0	1051.0	0.01956389577574497	0.004887293038100938	0.022115486747443663	0.014652732067453789	0.004291223770577451	1535.0	Seattle	Kinnear	Downtown Seattle	Trolley	False
2019-01-24	1	S	3	1.0	0.0	0.0	939.0	0.008951138841948668	0.006930542917804065	0.021665964204635724	0.009009666402751025	0.009845202315629976	1140.0	Seattle	Kinnear	Downtown Seattle	Trolley	False
2019-01-24	2	N	3	1.0	0.0	0.0	2157.0	0.017729470227037542	0.018337097724058483	0.020979222601019563	0.02199325163969991	0.008761802582756197	2947.0	Seattle	West Queen Anne	Madrona	Trolley	False
2019-01-24	3	N	3	1.0	0.0	0.0	2895.0	0.03205386112718089	0.026451549459441524	0.018095474714619336	0.027152455722975064	0.026705623523342468	4249.0	Seattle	Seattle Pacific University	Madrona	Trolley	False
2019-01-24	3	S	3	1.0	0.0	0.0	3077.0	0.03181072172474967	0.02561541097404608	0.02124551076347325	0.023369473782948725	0.036762210484015775	4534.0	Seattle	Seattle Pacific University	Madrona	Trolley	False
2019-01-24	4	N	3	1.0	0.0	0.0	894.0	0.009459877317020174	0.013220818630482497	0.013227813647981715	0.009416663880949595	0.01795739385025099	1225.0	Seattle	Seattle Pacific University	Judkins Park	Trolley	False
2019-01-24	4	S	3	1.0	0.0	0.0	1097.0	0.022078176351304105	0.01772113838193133	0.01067023285084959	0.019883574575204527	0.02849583521389688	1534.0	Seattle	Seattle Pacific University	Judkins Park	Trolley	False
2019-01-24	7	N	3	1.0	0.0	0.0	2733.0	0.03113424214645494	0.03568939685168209	0.02790090782742407	0.04670456673665122	0.0119916899724393	5567.0	Seattle	Downtown Seattle	Rainier Beach	Trolley	False
2019-01-24	7	S	3	1.0	0.0	0.0	2873.0	0.027396161629378624	0.02835820844800341	0.02363258305826567	0.037149399479471865	0.007434251803991076	5792.0	Seattle	Downtown Seattle	Rainier Beach	Trolley	False
2019-01-24	8	E	3	0.0	0.0	0.0	3446.0	0.030886774812471422	0.03386038709568122	0.012896482543541374	0.023673838441101887	0.015107099195334501	4291.0	Seattle	Seattle Center	Mount Baker	Conventional	False
2019-01-24	8	W	3	0.0	0.0	0.0	2917.0	0.03168290043290043	0.03257715539314054	0.016906471781007095	0.025790491520045426	0.012749588288621749	3668.0	Seattle	Seattle Center	Mount Baker	Conventional	False
2019-01-24	10	N	3	1.0	0.0	0.0	1269.0	0.025781112606011757	0.008572187591912639	0.019989707284725343	0.017819443089720385	0.011137532228562784	1928.0	Seattle	Downtown Seattle	Capitol Hill	Trolley	False
2019-01-24	10	S	3	1.0	0.0	0.0	904.0	0.041778099842615976	0.00806382419285645	0.02163895147766115	0.029759828953377344	0.017860256569933987	1301.0	Seattle	Downtown Seattle	Capitol Hill	Trolley	False
2019-01-24	11	N	3	1.0	0.0	0.0	1261.0	0.030838960035154156	0.014721155677148268	0.01831052113093255	0.012192081139355602	0.008954431144936936	1726.0	Seattle	Downtown Seattle	Madison Park	Conventional	False
2019-01-24	11	S	3	1.0	0.0	0.0	1345.0	0.045789012980201035	0.014098385223483573	0.02995860027724701	0.029524933498182904	0.017912404930500916	1829.0	Seattle	Downtown Seattle	Madison Park	Conventional	False
2019-01-24	12	N	3	1.0	0.0	0.0	1372.0	0.0112843315323479	0.01316127481946845	0.013538201515199001	0.014310478703318238	0.008155535853313111	1905.0	Seattle	Downtown Seattle	Interlaken Park	Trolley	False
2019-01-24	12	S	3	1.0	0.0	0.0	1412.0	0.018178255834723146	0.019191116409475236	0.027318335350324234	0.026530956294516787	0.014305106499125975	1835.0	Seattle	Downtown Seattle	Interlaken Park	Trolley	False
2019-01-24	13	N	3	1.0	0.0	0.0	925.0	0.018325138366979365	0.010409206089122405	0.021258782630176592	0.012633502016347204	0.009429710224689303	1294.0	Seattle	Seattle Pacific University	Downtown Seattle	Trolley	False
2019-01-24	13	S	3	1.0	0.0	0.0	869.0	0.012784679089026913	0.018355023168687767	0.026303854875283444	0.017247116237799467	0.013869805717631805	1155.0	Seattle	Seattle Pacific University	Downtown Seattle	Trolley	False
2019-01-24	14	S	3	1.0	0.0	0.0	1189.0	0.025255220342741524	0.021011365195441986	0.02185252948945779	0.03528684440598616	0.005223037831733484	2005.0	Seattle	Downtown Seattle	Mount Baker	Trolley	False
2019-01-24	15	S	3	1.0	0.0	0.0	61.0	0.0	0.003048780487804878	0.0	0.0024390243902439024	0.003048780487804878	112.0	Seattle	Blue Ridge	Downtown Seattle	Conventional	False
2019-01-24	17	N	3	1.0	0.0	0.0	102.0	0.002197802197802198	0.0	0.0	0.0038461538461538464	0.028846153846153848	110.0	Seattle	Sunset Hill	Downtown Seattle	Conventional	False
2019-01-24	17	S	3	1.0	0.0	0.0	116.0	0.0	0.012345679012345678	0.018518518518518517	0.029835390946502057	0.0023148148148148147	123.0	Seattle	Sunset Hill	Downtown Seattle	Conventional	False
2019-01-24	18	N	3	1.0	0.0	0.0	222.0	0.001953125	0.010416666666666666	0.0015782828282828283	0.0020833333333333333	0.016536458333333334	248.0	Seattle	North Beach	Downtown Seattle	Conventional	False
2019-01-24	18	S	3	1.0	0.0	0.0	197.0	0.0	0.0011947431302270011	0.016487455197132614	0.0	0.02013980590664235	226.0	Seattle	North Beach	Downtown Seattle	Conventional	False
2019-01-24	19	N	3	1.0	0.0	0.0	73.0	0.007142857142857143	0.030952380952380953	0.014199134199134197	0.004285714285714286	0.00929705215419501	96.0	Seattle	West Magnolia	Downtown Seattle	Conventional	False
2019-01-24	19	S	3	1.0	0.0	0.0	99.0	0.007936507936507936	0.021825396825396824	0.01521164021164021	0.007936507936507936	0.011904761904761904	107.0	Seattle	West Magnolia	Downtown Seattle	Conventional	False
2019-01-24	21	N	3	1.0	0.0	0.0	1112.0	0.019618462138953945	0.016386704955206124	0.01467510501468347	0.021717129474740714	0.013301550128248019	1564.0	Seattle	Downtown Seattle	Westwood Village	Conventional	False
2019-01-24	24	N	3	1.0	0.0	0.0	821.0	0.004614854083084244	0.0053211948289668505	0.008716560602752766	0.010198171942558818	0.0034275437988736785	1090.0	Seattle	West Magnolia	Downtown Seattle	Conventional	False
2019-01-24	24	S	3	1.0	0.0	0.0	645.0	0.005328719723183391	0.014670181798209479	0.0091646070192783	0.012360630526720491	0.005087329049266766	793.0	Seattle	West Magnolia	Downtown Seattle	Conventional	False
2019-01-24	26	N	3	1.0	0.0	0.0	1028.0	0.014672585111581685	0.015740212846826303	0.008913886379678855	0.01734199381006678	0.01754508794132511	1357.0	Seattle	Northgate Transit Center	Downtown Seattle	Conventional	False
2019-01-24	26	S	3	1.0	0.0	0.0	1208.0	0.00881232828135483	0.012195449584830115	0.017697224113153314	0.017201259900374945	0.02017223189789561	1447.0	Seattle	Northgate Transit Center	Downtown Seattle	Conventional	False
2019-01-24	27	N	3	1.0	0.0	0.0	442.0	0.017452830188679245	0.011478522226500662	0.015768194070080864	0.017849655585504644	0.010109421126941343	584.0	Seattle	Downtown Seattle	Colman Park	Conventional	False
2019-01-24	27	S	3	1.0	0.0	0.0	368.0	0.011689005439005442	0.012114197530864197	0.014173789173789175	0.02017850570482149	0.009366364629522523	546.0	Seattle	Downtown Seattle	Colman Park	Conventional	False
2019-01-24	28	N	3	1.0	0.0	0.0	1207.0	0.009233175778060954	0.004692754666658634	0.009757581782633973	0.011241556518174472	0.010838291840379523	1479.0	Seattle	Carkeek Park	Downtown Seattle	Conventional	False
2019-01-24	28	S	3	1.0	0.0	0.0	1324.0	0.00846854540278964	0.006045233350954957	0.012012524907486478	0.0153576142047534	0.019142843587762456	1524.0	Seattle	Carkeek Park	Downtown Seattle	Conventional	False
2019-01-24	29	N	3	1.0	0.0	0.0	541.0	0.00942323669596397	0.0037660151296514933	0.006270497179588088	0.00687058579620563	0.003977855630748192	603.0	Seattle	Ballard	Downtown Seattle	Conventional	False
2019-01-24	29	S	3	1.0	0.0	0.0	508.0	0.005681818181818182	0.013287638287638289	0.002609427609427609	0.006418350168350168	0.0013047138047138046	547.0	Seattle	Ballard	Downtown Seattle	Conventional	False
2019-01-24	31	W	3	0.0	0.0	0.0	263.0	0.0048449612403100775	0.006621447028423772	0.007384217849334129	0.006944444444444445	0.0992941382476266	351.0	Seattle	Central Magnolia	Children's Hospital	Conventional	False
2019-01-24	32	E	3	0.0	0.0	0.0	208.0	0.0066091954022988505	0.006896551724137931	0.009195402298850575	0.022159277504105093	0.13966338259441705	320.0	Seattle	Seattle Center	Children's Hospital	Conventional	False
2019-01-24	32	W	3	0.0	0.0	0.0	217.0	0.003333333333333333	0.000625	0.005	0.006805555555555554	0.07915972222222224	378.0	Seattle	Seattle Center	Children's Hospital	Conventional	False
2019-01-24	33	N	3	1.0	0.0	0.0	731.0	0.009192368417880946	0.009778257038072126	0.0089000976244712	0.010424148632643872	0.004726448458861697	950.0	Seattle	East Magnolia	Downtown Seattle	Conventional	False
2019-01-24	33	S	3	1.0	0.0	0.0	848.0	0.006888903039565291	0.005363548565121413	0.012032876064333018	0.010834023178807946	0.008844804478082625	967.0	Seattle	East Magnolia	Downtown Seattle	Conventional	False
2019-01-24	36	N	3	1.0	0.0	0.0	2639.0	0.023498616390275843	0.025138812717410756	0.02410125577002947	0.036215218737342646	0.01370556300233924	4700.0	Seattle	Downtown Seattle	Othello Station	Trolley	False
2019-01-24	36	S	3	1.0	0.0	0.0	2835.0	0.020418502379884504	0.023775360191349352	0.02335423628614686	0.02807323566978039	0.008639456310526773	5259.0	Seattle	Downtown Seattle	Othello Station	Trolley	False
2019-01-24	40	N	3	1.0	0.0	0.0	2532.0	0.025570898344542715	0.020869338701480576	0.019886692506068428	0.023225809197680834	0.012501550064016643	3462.0	Seattle	Northgate Transit Center	Downtown Seattle	Conventional	False
2019-01-24	41	S	3	1.0	0.0	0.0	1293.0	0.0262035718439842	0.017212778280184877	0.028281801579474547	0.03355348502132382	0.014102791849551178	1665.0	Seattle	Lake City	Downtown Seattle	Conventional	False
2019-01-24	43	N	3	1.0	0.0	0.0	299.0	0.017580948088047478	0.01201423097974822	0.012187771660388294	0.01311096085943956	0.1200912242291553	353.0	Seattle	Downtown Seattle	University District	Trolley	False
2019-01-24	43	S	3	1.0	0.0	0.0	231.0	0.014222421346077261	0.01135005973715651	0.004032258064516129	0.0074671445639187565	0.05416666666666666	286.0	Seattle	Downtown Seattle	University District	Trolley	False
2019-01-24	44	N	3	1.0	0.0	0.0	3826.0	0.019556789042250156	0.01878968852663024	0.025144254238189334	0.014845747531252592	0.13601185820826853	4640.0	Seattle	Ballard	University District	Trolley	False
2019-01-24	44	S	3	1.0	0.0	0.0	3083.0	0.020606678364987616	0.018523614606669063	0.02261158378391039	0.018128135713034566	0.20894411950656247	3923.0	Seattle	Ballard	University District	Trolley	False
2019-01-24	45	E	3	0.0	0.0	0.0	2205.0	0.014642769736382079	0.022987320234016274	0.014950586206092818	0.01712598769316831	0.17654796867351927	2752.0	Seattle	Loyal Heights	University District	Conventional	False
2019-01-24	45	W	3	0.0	0.0	0.0	2958.0	0.012772862925857192	0.023800781275621553	0.01174919239647851	0.015340223931555211	0.09895736818500403	3570.0	Seattle	Loyal Heights	University District	Conventional	False
2019-01-24	47	N	3	1.0	0.0	0.0	129.0	0.018209245092806737	0.0	0.00656392694063927	0.005136986301369863	0.003424657534246575	190.0	Seattle	Downtown Seattle	Summit	Trolley	False
2019-01-24	47	S	3	1.0	0.0	0.0	268.0	0.032597054886211514	0.0	0.01673360107095047	0.013386880856760375	0.010006693440428378	362.0	Seattle	Downtown Seattle	Summit	Trolley	False
2019-01-24	48	N	3	1.0	0.0	0.0	1968.0	0.011953267290345942	0.040829680527301154	0.014882067059033353	0.01762837327644711	0.13269189528041375	2591.0	Seattle	University District	Mount Baker	Conventional	False
2019-01-24	48	S	3	1.0	0.0	0.0	2166.0	0.011230786444690185	0.05931035591463399	0.010456538905736765	0.015883992715543523	0.07184938402852839	2699.0	Seattle	University District	Mount Baker	Conventional	False
2019-01-24	49	N	3	1.0	0.0	0.0	2394.0	0.016072463678984232	0.014263396509178267	0.015736857020845107	0.02332464966610057	0.11633874591473962	3282.0	Seattle	University District	Downtown Seattle	Trolley	False
2019-01-24	49	S	3	1.0	0.0	0.0	2448.0	0.026983379492182328	0.017922306566672774	0.02623744848656822	0.029689219720029587	0.08836258005492165	3221.0	Seattle	University District	Downtown Seattle	Trolley	False
2019-01-24	50	W	3	0.0	0.0	0.0	921.0	0.007796467056927646	0.02245374491477911	0.010072131350107346	0.015685619926618957	0.004760360193379979	1360.0	Seattle	Alki Point	Othello Station	Conventional	False
2019-01-24	55	N	3	1.0	0.0	0.0	61.0	0.0018115942028985507	0.0018115942028985507	0.002898550724637681	0.0	0.02282608695652174	79.0	Seattle	Admiral District	Downtown Seattle	Conventional	False
2019-01-24	55	S	3	1.0	0.0	0.0	82.0	0.004807692307692308	0.014568764568764568	0.0017482517482517483	0.025183150183150184	0.03273809523809524	95.0	Seattle	Admiral District	Downtown Seattle	Conventional	False
2019-01-24	56	N	3	1.0	0.0	0.0	55.0	0.0	0.0	0.027500000000000004	0.0	0.0035714285714285713	92.0	Seattle	Alki Point	Downtown Seattle	Conventional	False
2019-01-24	56	S	3	1.0	0.0	0.0	71.0	0.0	0.0	0.0	0.00324074074074074	0.016269841269841268	84.0	Seattle	Alki Point	Downtown Seattle	Conventional	False
2019-01-24	57	N	3	1.0	0.0	0.0	41.0	0.0	0.02413793103448276	0.013793103448275864	0.0	0.017241379310344827	44.0	Seattle	Alaska Junction	Downtown Seattle	Conventional	False
2019-01-24	60	S	3	1.0	0.0	0.0	51.0	0.00963718820861678	0.05527210884353741	0.01388888888888889	0.015589569160997732	0.027777777777777773	81.0	Seattle	Capitol Hill	Westwood Village	Conventional	False
2019-01-24	62	S	3	1.0	0.0	0.0	3156.0	0.010852107963417356	0.022747462837804135	0.015868066922048635	0.016808181998296343	0.01859956908842237	3861.0	Seattle	Downtown Seattle	Sand Point	Conventional	False
2019-01-24	63	S	3	1.0	0.0	0.0	145.0	0.0	0.0140993265993266	0.027777777777777776	0.0132996632996633	0.030618686868686868	168.0	Seattle	Northgate Transit Center	Cherry Hill	Conventional	False
2019-01-24	64	N	3	1.0	0.0	0.0	419.0	0.004160318762451658	0.027018354511615966	0.00026954177897574127	0.013701707097933512	0.021208306317415587	449.0	Seattle	Jackson Park	Cherry Hill	Conventional	False
2019-01-24	65	N	3	1.0	0.0	0.0	1180.0	0.004818799794060927	0.03290270935404627	0.008035332513067532	0.010727550084279771	0.07831711617342421	1483.0	Seattle	Jackson Park	University District	Conventional	False
2019-01-24	65	S	3	1.0	0.0	0.0	570.0	0.0068575432976273895	0.03743951680181533	0.009618914138886108	0.01246204157907031	0.09036440084092504	791.0	Seattle	Jackson Park	University District	Conventional	False
2019-01-24	67	S	3	1.0	0.0	0.0	756.0	0.01627854358117516	0.022772208298524086	0.011838044184535414	0.02060359231411863	0.23381892230576437	977.0	Seattle	Northgate Transit Center	Children's Hospital	Conventional	False
2019-01-24	70	N	3	1.0	0.0	0.0	3233.0	0.018114253434993306	0.003101856456834812	0.008599965851048101	0.021455361144459933	0.1050945104860886	4495.0	Seattle	University District	Downtown Seattle	Trolley	False
2019-01-24	70	S	3	1.0	0.0	0.0	3334.0	0.01852356927176329	0.003215499384230035	0.008785580509006722	0.0225582027955609	0.08843217190487469	4471.0	Seattle	University District	Downtown Seattle	Trolley	False
2019-01-24	73	N	3	1.0	0.0	0.0	42.0	0.0	0.018518518518518517	0.0	0.0	0.10432098765432099	47.0	Seattle	Jackson Park	University District	Conventional	False
2019-01-24	74	N	3	1.0	0.0	0.0	179.0	0.0003225806451612903	0.0030241935483870967	0.008064516129032258	0.007258064516129033	0.05313550696615212	253.0	Seattle	Sand Point	University District	Conventional	False
2019-01-24	74	S	3	1.0	0.0	0.0	256.0	0.0026041666666666665	0.005580357142857142	0.0015625	0.02369047619047619	0.0662202380952381	293.0	Seattle	Sand Point	University District	Conventional	False
2019-01-24	75	N	3	1.0	0.0	0.0	495.0	0.0030092592592592593	0.020671296296296295	0.0047089947089947095	0.008242521367521367	0.07583032322615654	811.0	Seattle	Northgate Transit Center	University District	Conventional	False
2019-01-24	75	S	3	1.0	0.0	0.0	393.0	0.006592261904761904	0.01646915584415584	0.010378787878787878	0.013430735930735932	0.07221697710184553	646.0	Seattle	Northgate Transit Center	University District	Conventional	False
2019-01-24	76	N	3	1.0	0.0	0.0	678.0	0.0030458089668615983	0.023346911659605157	0.004683413338904621	0.003682501708817498	0.011954997748646926	728.0	Seattle	Wedgwood	Downtown Seattle	Conventional	False
2019-01-24	77	N	3	1.0	0.0	0.0	150.0	0.03333333333333333	0.0	0.0017740429505135387	0.004849439775910364	0.002361111111111111	166.0	Seattle	North City	Downtown Seattle	Conventional	False
